label,regime,avg_action,avg_invested_fraction,avg_overlay_size,avg_hedge_action,avg_hedge_type_action,dominant_hedge_type,avg_hedge_ratio,avg_hedge_cost,avg_hedge_benefit,avg_cash_weight,avg_turnover,avg_transaction_cost,avg_uncertainty_score,avg_convexity_mode,dominant_convexity_mode,avg_convexity_carry,avg_convexity_benefit,avg_council_weight_regime_rules,avg_council_weight_linucb,avg_council_weight_cvar_robust,avg_council_gate_entropy,dominant_council_expert,best_council_expert,ann_return,ann_vol
A3_dd_delever_tf0.50,bear,0.0,0.9287500000000002,0.0,0.0,0.0,none,0.0,0.0,0.0,0.07125000928749985,0.08628475468968695,9.437207185399846e-05,0.5545433966548486,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,-0.261621382210555,0.11881619425210833
A3_dd_delever_tf0.60,bull,0.0,0.9670520231213873,0.0,0.0,0.0,none,0.0,0.0,0.0,0.03294798654913279,0.03735284074479786,4.045998011201262e-05,0.5757690430993415,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.06260400373827062,0.11018159295321013
A3_dd_delever_tf0.60,neutral,0.0,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,9.999999832500625e-09,0.05938887820262018,6.414106140390186e-05,0.6051293958123892,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.045480929153004446,0.09321212984258562
A3_dd_delever_tf0.60,bear,0.0,0.9500000000000003,0.0,0.0,0.0,none,0.0,0.0,0.0,0.05000000949999985,0.05796526008476441,6.266299370161843e-05,0.5810120469570634,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.6169417623655472,0.13112660158692177
A4_regime_rules_tf0.40,bull,0.0,0.9333333333333336,0.0,0.0,0.0,none,0.0,0.0,0.0,0.06666667599999984,0.047587423540841806,5.1877941250117824e-05,0.5688487423602581,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.029325402517414546,0.10676461435027122
A4_regime_rules_tf0.40,neutral,0.0,0.9000000000000004,0.0,0.0,0.0,none,0.0,0.0,0.0,0.10000000899999983,0.06839694724998444,7.468395089324984e-05,0.5931001088072576,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.10304090364258246,0.11537711073641066
A4_regime_rules_tf0.40,bear,0.0,0.808371040723982,0.0,0.0,0.0,none,0.0,0.0,0.0,0.1916289673597283,0.06696537121192855,7.381360047805203e-05,0.5577214937431316,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.20079082453144642,0.12823605733486362
A4_regime_rules_tf0.50,bull,0.0,0.9369449378330373,0.0,0.0,0.0,none,0.0,0.0,0.0,0.06305507153641192,0.038242743976759364,4.151936124819796e-05,0.5726644374719745,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.08776422718330847,0.11083836192875093
A4_regime_rules_tf0.50,neutral,0.0,0.9000000000000002,0.0,0.0,0.0,none,0.0,0.0,0.0,0.10000000899999983,0.05947756496802244,6.486247804962804e-05,0.585077826056334,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.20689853541879516,0.10664283143403767
A4_regime_rules_tf0.50,bear,0.0,0.796875,0.0,0.0,0.0,none,0.0,0.0,0.0,0.20312500796874983,0.07601221252925101,8.319944315104207e-05,0.5545433966548486,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,-0.2188660309869046,0.1006661589176085
A4_regime_rules_tf0.60,bull,0.0,0.9383429672447015,0.0,0.0,0.0,none,0.0,0.0,0.0,0.061657042138728156,0.03647842973102988,3.9562940740135915e-05,0.5757690430993415,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.06546621264256552,0.1083139098605804
A4_regime_rules_tf0.60,neutral,0.0,0.9000000000000004,0.0,0.0,0.0,none,0.0,0.0,0.0,0.10000000899999983,0.05591787493201454,6.043470990341063e-05,0.6051293958123892,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.04283081788930059,0.08296002396552202
A4_regime_rules_tf0.60,bear,0.0,0.8,0.0,0.0,0.0,none,0.0,0.0,0.0,0.20000000799999995,0.05514715579385952,5.9851270630513435e-05,0.5810120469570634,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.5558450206197223,0.11955889575544207
A5_ensemble_mean_tf0.40,bull,0.0,0.9571673098942,0.0,0.0,0.0,none,0.0,0.0,0.0,0.04283269967747302,0.046468295639614944,5.0563233681905556e-05,0.5688487423602581,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.02432895393674436,0.10700274954046264
A5_ensemble_mean_tf0.40,neutral,0.0,0.9136823869929381,0.0,0.0,0.0,none,0.0,0.0,0.0,0.08631762214388573,0.0698761133429707,7.62381331956836e-05,0.5931001088072576,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.09182870341234435,0.11609596756886548
A5_ensemble_mean_tf0.40,bear,0.0,0.8355315221944261,0.0,0.0,0.0,none,0.0,0.0,0.0,0.16446848616088888,0.06239873337581448,6.865895046696328e-05,0.5577214937431316,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.2086992267172201,0.12833486337062747
A5_ensemble_mean_tf0.50,bull,0.0,0.9608880493024196,0.0,0.0,0.0,none,0.0,0.0,0.0,0.03911196030646077,0.03889853276960865,4.215500695722782e-05,0.5726644374719745,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.08068601485206026,0.11160832136307249
A5_ensemble_mean_tf0.50,neutral,0.0,0.9178667046711079,0.0,0.0,0.0,none,0.0,0.0,0.0,0.08214108511341306,0.06146655536743747,6.697849046149398e-05,0.585077826056334,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.19508653629824552,0.10582277333722657
A5_ensemble_mean_tf0.50,bear,0.0,0.8583302770865299,0.0,0.0,0.0,none,0.0,0.0,0.0,0.1416697314967728,0.07609710806153225,8.309260871082126e-05,0.5545433966548486,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,-0.20045480198703175,0.10789679975884313
A5_ensemble_mean_tf0.60,bull,0.0,0.964940725943637,0.0,0.0,0.0,none,0.0,0.0,0.0,0.035059283705770175,0.03623997952150945,3.925781126312517e-05,0.5757690430993415,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.06179130028936038,0.1082159413881599
A5_ensemble_mean_tf0.60,neutral,0.0,0.966057897194711,0.0,0.0,0.0,none,0.0,0.0,0.0,0.03394211246586783,0.0601743856251288,6.502753900188467e-05,0.6051293958123892,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.053518189362300406,0.08933017291274574
A5_ensemble_mean_tf0.60,bear,0.0,0.8990244943595816,0.0,0.0,0.0,none,0.0,0.0,0.0,0.1009755146306634,0.057700983444996724,6.248473417087769e-05,0.5810120469570634,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.5828716017965538,0.12240839500332766
B1_linucb_tf0.40,bull,0.0,0.8920810810810811,0.0,0.0,0.0,none,0.0,0.0,0.0,0.10791892783972962,0.05244339315336119,5.719957133417097e-05,0.5688487423602581,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.03390865339290189,0.1044687627823718
B1_linucb_tf0.40,neutral,0.0,0.9122153846153847,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0877846245067691,0.07727625595118692,8.440527871880622e-05,0.5931001088072576,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.10964727571115708,0.11894531350091196
B1_linucb_tf0.40,bear,0.0,0.9303619909502263,0.0,0.0,0.0,none,0.0,0.0,0.0,0.06963801835339355,0.07218608579649524,7.96071530209899e-05,0.5577214937431316,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.2312210770160177,0.15029852275650468
B1_linucb_tf0.50,bull,0.0,0.9098401420959148,0.0,0.0,0.0,none,0.0,0.0,0.0,0.09015986700248656,0.04737302349097397,5.1383357658127465e-05,0.5726644374719745,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.09010089206070226,0.10728183224806721
B1_linucb_tf0.50,neutral,0.0,0.919,0.0,0.0,0.0,none,0.0,0.0,0.0,0.08116364555199986,0.08022929122427754,8.758598561462032e-05,0.585077826056334,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.21285661560695876,0.1111518022241228
B1_linucb_tf0.50,bear,0.0,0.8948125000000001,0.0,0.0,0.0,none,0.0,0.0,0.0,0.10518750894812492,0.0943835401687253,0.00010352496555022267,0.5545433966548486,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,-0.23105142822804411,0.11650437641699705
B1_linucb_tf0.60,bull,0.0,0.9334971098265896,0.0,0.0,0.0,none,0.0,0.0,0.0,0.06650289950838138,0.04621785679018546,5.009242694207677e-05,0.5757690430993415,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.05789544641362034,0.1045600359772279
B1_linucb_tf0.60,neutral,0.0,0.9097096774193548,0.0,0.0,0.0,none,0.0,0.0,0.0,0.09087097683322568,0.07891452727993777,8.531581808772886e-05,0.6051293958123892,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.04475188189394351,0.08239370847702601
B1_linucb_tf0.60,bear,0.0,0.9302500000000001,0.0,0.0,0.0,none,0.0,0.0,0.0,0.06975000930249989,0.0766244113762091,8.34303715896406e-05,0.5810120469570634,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.6436430276940703,0.13974909935322685
B2_thompson_tf0.40,bull,0.0,0.919081081081081,0.0,0.0,0.0,none,0.0,0.0,0.0,0.08091892810972962,0.07754661628335432,8.427001675024799e-05,0.5688487423602581,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.021767320979806493,0.10393897260634055
B2_thompson_tf0.40,neutral,0.0,0.9108307692307692,0.0,0.0,0.0,none,0.0,0.0,0.0,0.08916923987753834,0.08940888390051001,9.75670927705213e-05,0.5931001088072576,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.09887111580879515,0.11550105251725815
B2_thompson_tf0.40,bear,0.0,0.8918778280542985,0.0,0.0,0.0,none,0.0,0.0,0.0,0.10812218086447954,0.0893744581486223,9.836174884776495e-05,0.5577214937431316,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.17283012042353463,0.13975255117750282
B2_thompson_tf0.50,bull,0.0,0.9050444049733569,0.0,0.0,0.0,none,0.0,0.0,0.0,0.09495560407708692,0.07205789319251292,7.818037813970122e-05,0.5726644374719745,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.08833900739027113,0.10566248332208776
B2_thompson_tf0.50,neutral,0.0,0.9136000000000001,0.0,0.0,0.0,none,0.0,0.0,0.0,0.08640000913599986,0.09483360708256278,0.00010346661338726053,0.585077826056334,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.19661922666467155,0.10796537941821654
B2_thompson_tf0.50,bear,0.0,0.9218125,0.0,0.0,0.0,none,0.0,0.0,0.0,0.07818750921812492,0.13667529637498738,0.00015054340870928847,0.5545433966548486,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,-0.2498987562587327,0.11544205627626314
B2_thompson_tf0.60,bull,0.0,0.910606936416185,0.0,0.0,0.0,none,0.0,0.0,0.0,0.08939307268988428,0.06911622629942506,7.492987806753256e-05,0.5757690430993415,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.047633114994265924,0.10499792003223496
B2_thompson_tf0.60,neutral,0.0,0.8966451612903227,0.0,0.0,0.0,none,0.0,0.0,0.0,0.10335484767612894,0.09610423386823373,0.00010400093595806506,0.6051293958123892,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.01886652087894956,0.08193743508535573
B2_thompson_tf0.60,bear,0.0,0.9152499999999999,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0847500091524999,0.08736668825295019,9.516706166159455e-05,0.5810120469570634,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.6270300772441793,0.13735238863607974
B3_epsilon_greedy_tf0.40,bull,0.0,0.9048108108108107,0.0,0.0,0.0,none,0.0,0.0,0.0,0.09518919823729717,0.058597297825695914,6.376416009075978e-05,0.5688487423602581,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.031443543647216174,0.10228688608644952
B3_epsilon_greedy_tf0.40,neutral,0.0,0.8986461538461537,0.0,0.0,0.0,none,0.0,0.0,0.0,0.10135385514030759,0.09079602227387057,9.910939700207664e-05,0.5931001088072576,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.09330569017421135,0.11421746456677093
B3_epsilon_greedy_tf0.40,bear,0.0,0.9004298642533937,0.0,0.0,0.0,none,0.0,0.0,0.0,0.09957014475090485,0.08101196300707246,8.942497412038141e-05,0.5577214937431316,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.22456784605184463,0.14052768156730663
B3_epsilon_greedy_tf0.50,bull,0.0,0.9123179396092362,0.0,0.0,0.0,none,0.0,0.0,0.0,0.08768206951394304,0.04862027484648998,5.278172535468197e-05,0.5726644374719745,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0902154124685549,0.1069798220733118
B3_epsilon_greedy_tf0.50,neutral,0.0,0.9083636363636364,0.0,0.0,0.0,none,0.0,0.0,0.0,0.09180000908199987,0.07363007913790681,8.026899776411938e-05,0.585077826056334,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.200970263485907,0.10782698886234189
B3_epsilon_greedy_tf0.50,bear,0.0,0.9195625,0.0,0.0,0.0,none,0.0,0.0,0.0,0.08043750919562487,0.09925932954751865,0.00010916956155797887,0.5545433966548486,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,-0.2529383528284795,0.1182466204901209
B3_epsilon_greedy_tf0.60,bull,0.0,0.9239595375722544,0.0,0.0,0.0,none,0.0,0.0,0.0,0.07604047166734093,0.04827105618949579,5.2313548407024896e-05,0.5757690430993415,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.059666578557762015,0.10415133754988377
B3_epsilon_greedy_tf0.60,neutral,0.0,0.9216129032258065,0.0,0.0,0.0,none,0.0,0.0,0.0,0.07896775114580634,0.07556527258862453,8.168593976623287e-05,0.6051293958123892,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.04074829871279068,0.08323453628623052
B3_epsilon_greedy_tf0.60,bear,0.0,0.9175,0.0,0.0,0.0,none,0.0,0.0,0.0,0.08250000917499987,0.07697282558231085,8.373401200503623e-05,0.5810120469570634,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.6411543036829949,0.1385807642247295
C_supervised_tf0.40,bull,0.0,0.8342882882882885,0.0,0.0,0.0,none,0.0,0.0,0.0,0.16571172005459453,0.039665086754420424,4.333008495292525e-05,0.5688487423602581,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.030894050831227687,0.09838940468311955
C_supervised_tf0.40,neutral,0.0,0.8344923076923078,0.0,0.0,0.0,none,0.0,0.0,0.0,0.1655077006526153,0.058510241108495856,6.391441935695083e-05,0.5931001088072576,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.10056862777505968,0.11061081969601934
C_supervised_tf0.40,bear,0.0,0.8636651583710407,0.0,0.0,0.0,none,0.0,0.0,0.0,0.13633485026561076,0.058911037608198054,6.512357831582156e-05,0.5577214937431316,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.2012598358715331,0.1420540537793385
C_supervised_tf0.50,bull,0.0,0.8283836589698047,0.0,0.0,0.0,none,0.0,0.0,0.0,0.1716163493140319,0.032352173385943615,3.515414636744296e-05,0.5726644374719745,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0893082552591963,0.09818598851075934
C_supervised_tf0.50,neutral,0.0,0.8337090909090911,0.0,0.0,0.0,none,0.0,0.0,0.0,0.16629091742799992,0.05245410994108122,5.726085345286645e-05,0.585077826056334,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.1979295249193324,0.10232897725862786
C_supervised_tf0.50,bear,0.0,0.875,0.0,0.0,0.0,none,0.0,0.0,0.0,0.12500000874999992,0.07219304081430339,7.934499466124843e-05,0.5545433966548486,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,-0.24162944773713113,0.11263276633351663
C_supervised_tf0.60,bull,0.0,0.948728323699422,0.0,0.0,0.0,none,0.0,0.0,0.0,0.05127168578786114,0.03673678701744715,3.9859180400201964e-05,0.5757690430993415,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.06888219089899027,0.10661278593599278
C_supervised_tf0.60,neutral,0.0,0.971741935483871,0.0,0.0,0.0,none,0.0,0.0,0.0,0.028258074233548234,0.056611253850581585,6.11541653792388e-05,0.6051293958123892,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.04549194034864567,0.09016101538121304
C_supervised_tf0.60,bear,0.0,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,9.999999831903731e-09,0.06735584447064634,7.31724063274597e-05,0.5810120469570634,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.6810917485491923,0.14765532222698857
D_cvar_robust_tf0.40,bull,0.0,0.9999999900000001,0.001801801783783868,0.0,0.0,none,0.0,0.0,0.0,9.999999854808332e-09,0.013765766262323913,1.4936043891574246e-05,0.5688487423602581,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.028868182760786638,0.13690998962569434
D_cvar_robust_tf0.40,neutral,0.0,0.9999999900000003,7.686159401251084e-17,0.0,0.0,none,0.0,0.0,0.0,9.999999845966556e-09,0.013286411109422564,1.4488174534046613e-05,0.5931001088072576,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.1522473669472138,0.17124244368310199
D_cvar_robust_tf0.40,bear,0.0,0.9999999900000003,7.937341081030531e-17,0.0,0.0,none,0.0,0.0,0.0,9.999999866382603e-09,0.019570435840457378,2.163675813461796e-05,0.5577214937431316,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.32844208577065503,0.2132531238481659
D_cvar_robust_tf0.50,bull,0.0,0.99999999,7.966786890738246e-17,0.0,0.0,none,0.0,0.0,0.0,9.999999861726596e-09,0.014496226741893827,1.5726331718124467e-05,0.5726644374719745,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.10845001328021123,0.14453543033379507
D_cvar_robust_tf0.50,neutral,0.0,0.9999999900000002,0.0036363636000000775,0.0,0.0,none,0.0,0.0,0.0,9.999999879878824e-09,0.014192009098642327,1.543416515447512e-05,0.585077826056334,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.32751509502082343,0.15857961499857146
D_cvar_robust_tf0.50,bear,0.0,0.9999999900000003,7.771561172376095e-17,0.0,0.0,none,0.0,0.0,0.0,9.999999843468555e-09,0.011747372373647692,1.2940384705042904e-05,0.5545433966548486,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,-0.23589224595911454,0.1548186160267578
D_cvar_robust_tf0.60,bull,0.0,0.9999999900000002,8.064625824348439e-17,0.0,0.0,none,0.0,0.0,0.0,9.999999857081622e-09,0.012517506765076755,1.3552275973744486e-05,0.5757690430993415,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.10354726780129195,0.1346847747243295
D_cvar_robust_tf0.60,neutral,0.0,0.9999999900000002,0.006451612838709758,0.0,0.0,none,0.0,0.0,0.0,9.99999986043527e-09,0.018957958776492416,2.050965140718266e-05,0.6051293958123892,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.07312671114926399,0.11310798813598709
D_cvar_robust_tf0.60,bear,0.0,0.9999999900000002,8.511709855459534e-17,0.0,0.0,none,0.0,0.0,0.0,9.99999986336005e-09,0.015922936084554747,1.7536085228780772e-05,0.5810120469570634,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.7503964948430235,0.20324588239063765
D_plus_convexity_tf0.40,bull,0.0,0.9999999900000001,0.0018018017837838662,0.0,0.0,none,0.0,0.0,0.0,9.999999871811748e-09,0.014875006891723701,1.6145572440643683e-05,0.5688487423602581,0.5621621621621622,none,9.909909909909909e-05,5.8618004165858285e-05,0.0,0.0,0.0,0.0,none,none,0.02521820470273118,0.13473241002754627
D_plus_convexity_tf0.40,neutral,0.0,0.9999999900000003,8.36937357025118e-17,0.0,0.0,none,0.0,0.0,0.0,9.999999865096553e-09,0.013237053114121025,1.444458028279334e-05,0.5931001088072576,1.0523076923076924,mild,0.000184,0.00010425174161292636,0.0,0.0,0.0,0.0,none,none,0.14160772534156016,0.16698250376907678
D_plus_convexity_tf0.40,bear,0.0,0.9999999900000003,7.384741385515747e-17,0.0,0.0,none,0.0,0.0,0.0,9.99999985834479e-09,0.020491570912798157,2.2639440366296886e-05,0.5577214937431316,1.7692307692307692,strong,0.00034230769230769227,0.0002966496228609005,0.0,0.0,0.0,0.0,none,none,0.3111331959247535,0.20154397913390407
D_plus_convexity_tf0.50,bull,0.0,0.99999999,7.749869425891413e-17,0.0,0.0,none,0.0,0.0,0.0,9.99999984595078e-09,0.013833868124290945,1.4985187368530244e-05,0.5726644374719745,0.5293072824156305,none,8.898756660746003e-05,4.1833820258592126e-05,0.0,0.0,0.0,0.0,none,none,0.10108053401352551,0.1412891704239127
D_plus_convexity_tf0.50,neutral,0.0,0.9999999900000002,0.0036363636000000792,0.0,0.0,none,0.0,0.0,0.0,9.999999857270646e-09,0.014511004101180763,1.578213429387513e-05,0.585077826056334,0.8690909090909091,mild,0.00014745454545454545,7.566710641467058e-05,0.0,0.0,0.0,0.0,none,none,0.309517006646273,0.15594698174544466
D_plus_convexity_tf0.50,bear,0.0,0.9999999900000003,8.326672684688674e-17,0.0,0.0,none,0.0,0.0,0.0,9.999999828202988e-09,0.012145979591109487,1.336134751570773e-05,0.5545433966548486,1.75,strong,0.0003375,0.0002430962757978155,0.0,0.0,0.0,0.0,none,none,-0.2646006771379563,0.14789331491454313
D_plus_convexity_tf0.60,bull,0.0,0.9999999900000002,8.043234243912503e-17,0.0,0.0,none,0.0,0.0,0.0,9.999999857937285e-09,0.01336078331976761,1.448369726136563e-05,0.5757690430993415,0.464354527938343,none,8.063583815028903e-05,4.0678390938513244e-05,0.0,0.0,0.0,0.0,none,none,0.09772528290697712,0.13336746096184826
D_plus_convexity_tf0.60,neutral,0.0,0.9999999900000003,0.0064516128387097455,0.0,0.0,none,0.0,0.0,0.0,9.999999839663355e-09,0.01895833550467849,2.0510039692076952e-05,0.6051293958123892,0.5741935483870968,none,9.580645161290321e-05,2.7819359403708443e-05,0.0,0.0,0.0,0.0,none,none,0.05541202501090063,0.11254187357067816
D_plus_convexity_tf0.60,bear,0.0,0.9999999900000002,9.066821367772112e-17,0.0,0.0,none,0.0,0.0,0.0,9.99999985225782e-09,0.015918176196052056,1.7530741582237885e-05,0.5810120469570634,1.7333333333333334,strong,0.0003333333333333334,0.00012708133943646044,0.0,0.0,0.0,0.0,none,none,0.6984214028035698,0.1998225840309232
H_mpc_tf0.40,bull,0.0,0.35921125729192027,0.4466666666666667,0.0,0.0,none,0.0,0.0,0.0,0.6407887427080796,0.002331548381591112,2.5307630497624072e-06,0.5688487423602581,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.03035233140141123,0.037360406021806486
H_mpc_tf0.40,neutral,0.0,0.35116624721988876,0.4500000000000002,0.0,0.0,none,0.0,0.0,0.0,0.648833752780111,0.0036647597369653165,3.9866382007807845e-06,0.5931001088072576,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.04903102640027943,0.04441557108940489
H_mpc_tf0.40,bear,0.0,0.3499999965000001,0.45000000000000023,0.0,0.0,none,0.0,0.0,0.0,0.6500000034999998,0.0027359400566700273,3.0249140767027704e-06,0.5577214937431316,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.12590208585390442,0.05576122423033143
H_mpc_tf0.50,bull,0.0,0.3580148862007419,0.44999266987288755,0.0,0.0,none,0.0,0.0,0.0,0.641985113799258,0.0021811961141202435,2.3723208055400366e-06,0.5726644374719745,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.06121336331731342,0.03767995909728548
H_mpc_tf0.50,neutral,0.0,0.3608129631212353,0.44407749607914854,0.0,0.0,none,0.0,0.0,0.0,0.6391870368787647,0.0031355656708308586,3.43672813523215e-06,0.585077826056334,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.11011441969885596,0.043009927330523785
H_mpc_tf0.50,bear,0.0,0.35843415367990017,0.45000000000000007,0.0,0.0,none,0.0,0.0,0.0,0.6415658463200997,0.006207874562127539,6.8124682546708796e-06,0.5545433966548486,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,-0.06716486254761149,0.042747038449766586
H_mpc_tf0.60,bull,0.0,0.35212522279601527,0.4500000000000001,0.0,0.0,none,0.0,0.0,0.0,0.6478747772039848,0.0019509673624776172,2.1067567243869492e-06,0.5757690430993415,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.05580975539453425,0.03491507361722934
H_mpc_tf0.60,neutral,0.0,0.38419081210652434,0.4385446663781321,0.0,0.0,none,0.0,0.0,0.0,0.6158091878934755,0.009331062387856184,1.0055215110996113e-05,0.6051293958123892,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0076910149771788035,0.03509718826226892
H_mpc_tf0.60,bear,0.0,0.34999999649999997,0.45,0.0,0.0,none,0.0,0.0,0.0,0.6500000034999996,0.0009459079840581602,1.0416356174134175e-06,0.5810120469570634,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.2543870609157792,0.0503868720736816
E_council_tf0.40,bull,0.0,0.9602081559473259,0.012582461596129161,0.0,0.0,none,0.0,0.0,0.0,0.03983658003651704,0.034811357767469325,3.7831081715174975e-05,0.5688487423602581,0.0,none,0.0,0.0,0.24336239993787287,0.2500256378753015,0.506611962034014,1.0310215459054421,cvar_robust,cvar_robust,0.02695910800861765,0.11901208559767253
